date,site,who,plot,transect,segment,round,vial_number,specimen_number,gross_ID,plant,notes,insect_order,insect_family,insect_subfamily,insect_genus,insect_species,fine_ID,pollen,pinned by,pinned date,pinned notes
6/22/17,Avery Picnic,KE,Manipulated,M3,2,,,NA,Bombus flavifrons,Delphinium nuttallianum,Released,Hymenoptera,Apidae,Apinae,Bombus,flavifrons,Bombus flavifrons,,,,
6/22/17,Avery Picnic,KE,Control,C2,2,,,NA,Bombus flavifrons,Hydrophyllum fendleri,Released,Hymenoptera,Apidae,Apinae,Bombus,flavifrons,Bombus flavifrons,,,,
6/22/17,Avery Picnic,CM,Control,C1,2,,,NA,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
6/26/17,Meridian,CM,Manipulated,M3,5,,CM1,30129,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Halictidae,Halictinae,Halictus,,Halictus virgatellus,,,,
6/26/17,Meridian,CM,Manipulated,M3,5,,CM2,30130,Syrphidae,Valeriana occidentalis,,Diptera,Syrphidae,,,,,,,,
6/26/17,Meridian,KE,Manipulated,M1,3,,K1,30131,Moths,Pseudocymopterus montanus,,Lepidoptera,,,,,Acanthopteroctetidae,,,,
6/26/17,Meridian,LX,Manipulated,M3,3,,LX1,30132,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,,,,
6/26/17,Meridian,LG,Manipulated,M3,4,,LG1,30133,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
6/26/17,Meridian,KE,Manipulated,M1,4,,K2,30134,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/26/17,Meridian,CM,Manipulated,M3,5,,CM3,30135,Beetles,Pseudocymopterus montanus,,Coleoptera,Thyreocoridae,,,,Thyreocoridae,,,,
6/26/17,Meridian,LG,Manipulated,M3,2,,LG2,30136,Other fly,Pseudocymopterus montanus,,Diptera,Muscidae,,,,Musc. morpho 1,,,,
6/26/17,Meridian,ED,Manipulated,M3,1,,E1,30137,Wasps,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
6/26/17,Meridian,ED,Manipulated,M3,1,,E1,30138,Wasps,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
6/26/17,Meridian,KE,Manipulated,M1,1,,K3,30139,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/26/17,Meridian,KE,Manipulated,M1,1,,K4,30140,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/26/17,Meridian,LG,Control,C2,1,,LG4,30141,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Halictidae,Halictinae,Lasioglossum,,Lasioglossum,,,,
6/26/17,Meridian,LG,Control,C2,1,,LG5,30142,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Halictidae,Halictinae,Lasioglossum,,Lasioglossum,,,,
6/26/17,Meridian,LX,Control,C3,4,,LX3,30143,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Halictidae,Halictinae,Lasioglossum,,Lasioglossum,,,,
6/26/17,Meridian,LX,Manipulated,M3,3,,LX2,30144,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,,,,
6/26/17,Meridian,CM,Manipulated,M2,5,,CM4,30145,Beetles,Pseudocymopterus montanus,,Coleoptera,Cleridae,,,,Cleridae,,,,
6/26/17,Meridian,LG,Manipulated,M3,2,,LG3,30146,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,Eristalinae,Eristalis,,Eristalis,,,,
6/26/17,Meridian,CM,Manipulated,M2,5,,CM5,30147,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Halictidae,Halictinae,Lasioglossum,,Lasioglossum,,,,
6/26/17,Meridian,CM,Control,C2,5,,CM6,30148,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/26/17,Meridian,ED,Control,C1,5,,E2,30149,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,,,,,,,,
6/26/17,Meridian,KE,Control,C1,3,,K5,30150,Beetles,Draba aurea,,Coleoptera,Thyreocoridae,,,,Thyreocoridae,,,,
6/26/17,Meridian,CM,Control,C2,5,,CM7,30151,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/26/17,Meridian,ED,Control,C3,2,,E3,30152,Big solitary bee (non-megachile),Pseudocymopterus montanus,,Hymenoptera,Andrenidae,Andreninae,Andrena,transnigra,Andrena transnigra,,,,
6/26/17,Meridian,KE,Control,C2,4,,K6,30153,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,,,,,,,,
6/26/17,Meridian,LX,Control,C3,4,,LX4,30154,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Halictidae,Halictinae,Lasioglossum,,Lasioglossum,,,,
6/26/17,Meridian,CM,Manipulated,M3,5,,,NA,Ants,Pseudocymopterus montanus,,,,,,,,,,,
6/26/17,Meridian,KE,Manipulated,M1,3,,,NA,Syrphidae,Draba aurea,,Diptera,Syrphidae,,,,,,,,
6/26/17,Meridian,LG,Manipulated,M2,1,,,NA,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
6/26/17,Meridian,ED,Manipulated,M2,2,,,NA,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,,,,,,,,
6/26/17,Meridian,KE,Manipulated,M1,1,,,NA,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,,,,,,,,
6/26/17,Meridian,KE,Manipulated,M1,1,,,NA,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,,,,,,,,
6/26/17,Meridian,ED,Manipulated,M3,1,,,NA,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/26/17,Meridian,LG,Manipulated,M1,2,,,NA,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/26/17,Meridian,LG,Control,C2,1,,,NA,Ants,Pseudocymopterus montanus,,,,,,,,,,,
6/26/17,Meridian,LG,Control,C2,1,,,NA,Ants,Pseudocymopterus montanus,,,,,,,,,,,
6/26/17,Meridian,LG,Control,C3,3,,,NA,Ants,Pseudocymopterus montanus,,,,,,,,,,,
6/26/17,Meridian,LG,Control,C3,3,,,NA,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/26/17,Meridian,ED,Manipulated,M2,2,,,NA,Beetles,Pseudocymopterus montanus,,Coleoptera,,,,,,,,,
6/26/17,Meridian,LX,Manipulated,M3,3,,,NA,Wasps,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
6/26/17,Meridian,CM,Manipulated,M2,5,,,NA,Small black solitary bee,Draba aurea,,Hymenoptera,,,,,,,,,
6/26/17,Meridian,ED,Manipulated,M3,1,,,NA,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,,,,,,,,
6/26/17,Meridian,ED,Manipulated,M3,1,,,NA,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/26/17,Meridian,KE,Manipulated,M3,2,,,NA,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/26/17,Meridian,ED,Control,C1,5,,,NA,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
6/26/17,Meridian,ED,Control,C1,5,,,NA,Moths,Pseudocymopterus montanus,,Lepidoptera,,,,,,,,,
6/26/17,Meridian,ED,Control,C1,5,,,NA,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,,,,,,,,
6/26/17,Meridian,CM,Control,C2,5,,,NA,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/26/17,Meridian,KE,Control,C2,4,,,NA,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,,,,,,,,
6/26/17,Meridian,CM,Control,C2,5,,,NA,Big solitary bee (non-megachile),Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
6/26/17,Meridian,ED,Control,C3,2,,,NA,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/26/17,Meridian,ED,Control,C1,4,,,NA,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,,,,,,,,
6/26/17,Meridian,ED,Control,C1,4,,,NA,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,,,,,,,,
6/28/17,Pfeiler,ED,Manipulated,M3,5,,E1,30155,Small black solitary bee,Delphinium nuttallianum,,Hymenoptera,Halictidae,Halictinae,Halictus,,Halictus rubicundus,,,,
6/28/17,Pfeiler,KE,Manipulated,M3,3,,K1,30156,Syrphidae,Delphinium nuttallianum,,Diptera,Syrphidae,Syrphinae,Lapposyrphus,,Lapposyrphus 1,,,,
6/28/17,Pfeiler,LG,Manipulated,M1,5,,,NA,Ants,Hymenoxys hoopesii,,,,,,,,,,,
6/28/17,Pfeiler,LG,Control,C2,5,,,NA,Ants,Ligusticum porteri,,,,,,,,,,,
6/30/17,Avery Picnic,ED,Manipulated,M1,3,,E1,30173,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,,,,
6/30/17,Avery Picnic,KE,Manipulated,M3,1,,K1,30174,Other fly,Potentilla fruticosa,,Diptera,,,,,,,,,
6/30/17,Avery Picnic,ED,Manipulated,M1,1,,E2,30175,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,Eristalinae,Hiatomyia,,Hiatomyia,,,,
6/30/17,Avery Picnic,ED,Manipulated,M2,5,,E3,30176,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
6/30/17,Avery Picnic,KE,Manipulated,M3,2,,K2,30177,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,,,,
6/30/17,Avery Picnic,ED,Manipulated,M1,5,,E4,30178,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,,,,
6/30/17,Avery Picnic,ED,Manipulated,M3,5,,E5,30179,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
6/30/17,Avery Picnic,KE,Manipulated,M3,2,,K3,30180,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,,,,
6/30/17,Avery Picnic,ED,Manipulated,M3,5,,E6,30181,Syrphidae,Ligusticum porteri,,Diptera,Syrphidae,Eristalinae,Hiatomyia,,Hiatomyia,,,,
6/30/17,Avery Picnic,ED,Manipulated,M3,5,,E7,30182,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,,,,
6/30/17,Avery Picnic,KE,Manipulated,M2,1,,K4,30183,Hemipteran,Potentilla gracilis,,Hemiptera,Miridae,,,,Miridae,,,,
6/30/17,Avery Picnic,LG,Control,C2,2,,LG3,30189,Small black solitary bee,Geranium richardsonii,,Hymenoptera,,,,,,,,,
6/30/17,Avery Picnic,CM,Control,C2,1,,CM3,30193,Beetles,Hydrophyllum fendleri,,Coleoptera,,,,,,,,,
6/30/17,Avery Picnic,CM,Control,C1,5,,CM4,30194,Small black solitary bee,Potentilla gracilis,,Hymenoptera,,,,,,,,,
6/30/17,Avery Picnic,LG,Control,C3,5,,LG5,30196,Syrphidae,Thalictrum fendleri,,Diptera,Syrphidae,,,,,,,,
6/30/17,Avery Picnic,LG,Control,C1,2,,LG4,30200,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/30/17,Avery Picnic,ED,Manipulated,M1,4,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
6/30/17,Avery Picnic,ED,Manipulated,M1,4,,,,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,,,,,,,,
6/30/17,Avery Picnic,KE,Manipulated,M1,5,,,,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,,,,,,,,
6/30/17,Avery Picnic,KE,Manipulated,M3,2,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
6/30/17,Avery Picnic,KE,Manipulated,M2,1,,,,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,,,,,,,,
6/30/17,Avery Picnic,LG,Control,C1,3,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
6/30/17,Avery Picnic,LG,Control,C1,3,,,,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
6/30/17,Avery Picnic,LG,Control,C2,2,,,,Other fly,Geranium richardsonii,,Diptera,,,,,,,,,
6/30/17,Avery Picnic,CM,Control,C1,5,,,,Small black solitary bee,Potentilla gracilis,,Hymenoptera,,,,,,,,,
7/3/17,Meridian,LG,Manipulated,M1,5,,LG1,30201,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Andrenidae,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,,,,
7/3/17,Meridian,CM,Control,C1,4,,CM5,30202,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,,,,
7/3/17,Meridian,ED,Control,C2,5,,E3,30203,Small black solitary bee,Heuchera parvifolia,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,,,,
7/3/17,Meridian,KE,Control,C2,2,,K4,30204,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,,,,
7/3/17,Meridian,KE,Control,C2,2,,K5,30205,Beetles,Pseudocymopterus montanus,,Coleoptera,Melyridae,,,,Melyridae,,,,
7/3/17,Meridian,ED,Control,C2,4,,E4,30206,Bombyliidae,Pseudocymopterus montanus,,Diptera,Bombyliidae,,,,Bombyliidae 1,,,,
7/3/17,Meridian,LX,Control,C3,3,,LX5,30207,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,Syrphinae,Sphaerophoria,,Sphaerophoria,,,,
7/3/17,Meridian,LX,Control,C3,3,,LX6,30208,Other fly,Pseudocymopterus montanus,,Diptera,Muscidae,Phaoniinae,Phaonia,,Phaonia,,,,
7/3/17,Meridian,LG,Control,C3,5,,LG5,30209,Other fly,Pseudocymopterus montanus,,Diptera,Muscidae,,,,Musc. morpho 1,,,,
7/3/17,Meridian,LG,Control,C3,5,,LG6,30210,Wasps,Potentilla gracilis,,Hymenoptera,Tenthredinidae,,,,Tenthredinidae,,,,
7/3/17,Meridian,LX,Control,C3,3,,LX7,30211,Beetles,Pseudocymopterus montanus,,Coleoptera,Thyreocoridae,,,,Thyreocoridae,,,,
7/3/17,Meridian,LX,Control,C3,3,,LX7,30212,Other fly,Pseudocymopterus montanus,,Diptera,Empididae,,,,Empididae,,,,
7/3/17,Meridian,KE,Control,C1,1,,K6,30213,Beetles,Pseudocymopterus montanus,,Coleoptera,Thyreocoridae,,,,Thyreocoridae,,,,
7/3/17,Meridian,ED,Control,C3,4,,E5,30214,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,Syrphinae,Sphaerophoria,,Sphaerophoria,,,,
7/3/17,Meridian,KE,Control,C1,1,,K7,30215,Other fly,Pseudocymopterus montanus,,Diptera,Muscidae,,,,Drymeia minor,,,,
7/3/17,Meridian,LG,Control,C3,5,,LG7,30216,Other fly,Pseudocymopterus montanus,,Diptera,Muscidae,,,,Drymeia minor,,,,
7/3/17,Meridian,CM,Control,C2,1,,CM6,30217,Other fly,Lathyrus leucanthus,,Diptera,,,,,,,,,
7/3/17,Meridian,ED,Control,C3,4,,E6,30218,Wasps,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
7/3/17,Meridian,KE,Control,C1,1,,K8,30219,Beetles,Pseudocymopterus montanus,,Coleoptera,Thyreocoridae,,,,Thyreocoridae,,,,
7/3/17,Meridian,CM,Control,C1,1,,CM7,30220,Beetles,Potentilla gracilis,,Coleoptera,Melyridae,,,,Melyridae,,,,
7/3/17,Meridian,LG,Control,C2,3,,LG8,30221,Beetles,Pseudocymopterus montanus,,Coleoptera,Thyreocoridae,,,,Thyreocoridae,,,,
7/3/17,Meridian,LG,Control,C2,3,,LG9,30222,Hemipteran,Linum lewisii,nymph,Hemiptera,,,,,,,,,
7/3/17,Meridian,CM,Manipulated,M3,3,,CM1,30223,Small black solitary bee,Heuchera parvifolia,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,,,,
7/3/17,Meridian,LX,Manipulated,M3,5,,LX1,30224,Other fly,Pseudocymopterus montanus,Damaged,Diptera,,,,,,,,,
7/3/17,Meridian,KE,Manipulated,M3,2,,K1,30225,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
7/3/17,Meridian,ED,Manipulated,M2,2,,E1,30226,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Andrenidae,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,,,,
7/3/17,Meridian,ED,Manipulated,M2,2,,E2,30227,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Andrenidae,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,,,,
7/3/17,Meridian,KE,Manipulated,M3,2,,K2,30228,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Andrenidae,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,,,,
7/3/17,Meridian,LX,Manipulated,M3,5,,LX2,30229,Other fly,Potentilla gracilis,,Diptera,Muscidae,,,,Drymeia minor,,,,
7/3/17,Meridian,LX,Manipulated,M3,5,,LX3,30230,Other fly,Linum lewisii,,Diptera,Empididae,,,,Empididae,,,,
7/3/17,Meridian,CM,Manipulated,M2,5,,CM2,30231,Other fly,Pseudocymopterus montanus,,Diptera,Muscidae,,,,Drymeia minor,,,,
7/3/17,Meridian,LG,Manipulated,M3,1,,LG2,30232,Other fly,Pseudocymopterus montanus,,Diptera,Muscidae,,,,Drymeia minor,,,,
7/3/17,Meridian,CM,Manipulated,M2,5,,CM3,30233,Moths,Valeriana edulis,,Lepidoptera,,,,,Acanthopteroctetidae,,,,
7/3/17,Meridian,CM,Manipulated,M2,5,,CM4,30234,Small black solitary bee,Linum lewisii,,Hymenoptera,Andrenidae,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,,,,
7/3/17,Meridian,LG,Manipulated,M3,1,,LG3,30235,Other fly,Pseudocymopterus montanus,,Diptera,Muscidae,,,,Drymeia minor,,,,
7/3/17,Meridian,LX,Manipulated,M1,3,,LX4,30236,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
7/3/17,Meridian,KE,Manipulated,M3,4,,K3,30237,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,Andrenidae,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,,,,
7/3/17,Meridian,LG,Manipulated,M2,4,,LG4,30238,Syrphidae,Draba aurea,,Diptera,Syrphidae,Syrphinae,Lapposyrphus,,Lapposyrphus 1,,,,
7/3/17,Meridian,ED,Control,C1,3,,E7,30239,Beetles,Pseudocymopterus montanus,,Coleoptera,Carabidae,,,,Carabidae,,,,
7/3/17,Pfeiler,ED,Manipulated,M2,4,,E8,30240,Small metallic solitary bee,Linum lewisii,,Hymenoptera,Megachilidae,,Osmia,,Osmia,,,,
7/3/17,Pfeiler,LG,Manipulated,M1,4,,LG10,30241,Syrphidae,Hymenoxys hoopesii,,Diptera,Syrphidae,Eristalinae,Eristalis,,Eristalis,,,,
7/3/17,Pfeiler,ED,Manipulated,M1,5,,E9,30242,Bombyliidae,Senecio crassulus,,Diptera,Bombyliidae,,,,,,,,
7/3/17,Pfeiler,KE,Manipulated,M3,2,,K10,30243,Hemipteran,Ligusticum porteri,,Hemiptera,Miridae,,,,Miridae,,,,
7/3/17,Pfeiler,KE,Manipulated,M2,1,,K11,30244,Hemipteran,Ligusticum porteri,,Hemiptera,Miridae,,,,Miridae,,,,
7/3/17,Pfeiler,KE,Manipulated,M1,1,,K12,30245,Hemipteran,Potentilla gracilis,,Hemiptera,,,,,,,,,
7/3/17,Pfeiler,KE,Manipulated,M1,1,,K13,30246,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,Syrphinae,Sphaerophoria,,Sphaerophoria,,,,
7/3/17,Pfeiler,KE,Control,C1,3,,K14,30247,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,Syrphinae,Sphaerophoria,,Sphaerophoria,,,,
7/3/17,Pfeiler,KE,Control,C1,1,,K9,30248,Beetles,Potentilla gracilis,,Coleoptera,Thyreocoridae,,,,Thyreocoridae,,,,
7/3/17,Meridian,LG,Manipulated,M1,5,,,,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/3/17,Meridian,LG,Manipulated,M1,5,,,,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/3/17,Meridian,ED,Control,C2,5,,,,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/3/17,Meridian,CM,Control,C1,4,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,LX,Control,C3,2,,,,Bombus appositus,Lathyrus leucanthus,Worker?,Hymenoptera,Apidae,Apinae,Bombus,appositus,Bombus appositus,,,,
7/3/17,Meridian,ED,Control,C2,5,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,LX,Control,C3,2,,,,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,,,,,,,,
7/3/17,Meridian,LX,Control,C3,2,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,ED,Control,C2,4,,,,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
7/3/17,Meridian,LX,Control,C3,3,,,,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
7/3/17,Meridian,KE,Control,C1,5,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,KE,Control,C1,5,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,CM,Control,C2,1,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,LG,Control,C3,5,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,CM,Control,C2,1,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,CM,Control,C1,2,,,,Other fly,Heuchera parvifolia,,Diptera,,,,,,,,,
7/3/17,Meridian,CM,Control,C1,2,,,,Thrip,Heuchera parvifolia,,,,,,,,,,,
7/3/17,Meridian,CM,Control,C1,2,,,,Small black solitary bee,Linum lewisii,,Hymenoptera,,,,,,,,,
7/3/17,Meridian,CM,Control,C1,2,,,,Ants,Heuchera parvifolia,,,,,,,,,,,
7/3/17,Meridian,CM,Control,C1,2,,,,Thrip,Heuchera parvifolia,,,,,,,,,,,
7/3/17,Meridian,LX,Manipulated,M3,5,,,,Bombus flavifrons,Lathyrus leucanthus,,Hymenoptera,Apidae,Apinae,Bombus,flavifrons,Bombus flavifrons,,,,
7/3/17,Meridian,KE,Manipulated,M3,2,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,LX,Manipulated,M2,1,,,,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
7/3/17,Meridian,KE,Manipulated,M1,2,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,LX,Manipulated,M1,1,,,,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
7/3/17,Meridian,LG,Manipulated,M3,1,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,LG,Manipulated,M3,1,,,,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
7/3/17,Meridian,KE,Manipulated,M2,3,,,,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
7/3/17,Meridian,LX,Manipulated,M2,5,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,LX,Manipulated,M1,3,,,,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
7/3/17,Meridian,LX,Manipulated,M1,3,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,LG,Manipulated,M2,4,,,,Moths,Heuchera parvifolia,,Lepidoptera,,,,,,,,,
7/3/17,Meridian,LG,Manipulated,M2,4,,,,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
7/3/17,Meridian,KE,Manipulated,M3,4,,,,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
7/3/17,Meridian,KE,Manipulated,M3,4,,,,Small black solitary bee,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
7/3/17,Meridian,LG,Manipulated,M2,4,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,LG,Manipulated,M2,4,,,,Moths,Heuchera parvifolia,,Lepidoptera,,,,,,,,,
7/3/17,Meridian,LG,Control,C3,5,,,,Beetles,Pseudocymopterus montanus,,Coleoptera,,,,,,,,,
7/3/17,Meridian,LG,Control,C2,3,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Meridian,LG,Control,C2,3,,,,Ants,Pseudocymopterus montanus,,,,,,,,,,,
7/3/17,Pfeiler,LG,Manipulated,M1,4,,,,Moths,Thalictrum fendleri,,Lepidoptera,,,,,,,,,
7/3/17,Pfeiler,ED,Manipulated,M2,4,,,,Bombus unknown,Linum lewisii,,Hymenoptera,Apidae,Apinae,Bombus,,Bombus,,,,
7/3/17,Pfeiler,LG,Control,C3,4,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/3/17,Pfeiler,ED,Control,C2,4,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/3/17,Pfeiler,LG,Control,C3,3,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/3/17,Pfeiler,KE,Control,C1,1,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/3/17,Pfeiler,ED,Manipulated,M1,2,,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/3/17,Pfeiler,LG,Control,C3,2,,,,Ants,Potentilla gracilis,,,,,,,,,,,
7/7/17,Avery Picnic,ED,Control,C1,3,,E1,30278,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/7/17,Avery Picnic,KE,Control,C3,1,,K6,30279,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/7/17,Avery Picnic,KE,Manipulated,M1,5,,K10,30280,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/7/17,Avery Picnic,KE,Manipulated,M1,5,,K11,30281,Other fly,Potentilla gracilis,,Diptera,Muscidae,,,,Hydrotaea sp.,,,,
7/7/17,Avery Picnic,ED,Manipulated,M2,3,,E4,30282,Other fly,Potentilla gracilis,Get second opinion,Diptera,,,,,Dip. morpho 3,,,,
7/7/17,Avery Picnic,KE,Manipulated,M3,5,,K12,30283,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/7/17,Avery Picnic,KE,Manipulated,M3,5,,K13,30284,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/7/17,Avery Picnic,KE,Manipulated,M3,5,,K14,30285,Other fly,Potentilla gracilis,,Diptera,Muscidae,,,,Hydrotaea sp.,,,,
7/7/17,Avery Picnic,ED,Manipulated,M3,2,,E5,30286,Other fly,Potentilla gracilis,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/7/17,Avery Picnic,CM,Manipulated,M2,4,,CM5,30287,Other fly,Potentilla gracilis,,Diptera,Muscidae,,,,Hydrotaea sp.,,,,
7/7/17,Avery Picnic,CM,Manipulated,M2,4,,CM6,30288,Other fly,Potentilla gracilis,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/7/17,Avery Picnic,CM,Manipulated,M2,4,,CM7,30289,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
